"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","regulation","is_validated"
0.570299443008136,3.07646003486316,2.46942297866115,0.0139035508500807,0.026422437017957,-3.79276748885723,"SH3D21","Not significant","Other"
0.536419310048262,7.9424456605306,2.46926751241104,0.0139095104307714,0.0264304846640266,-4.25374141532278,"SERINC2","Not significant","Other"
0.521667239511281,8.0737731809864,2.46911688422178,0.0139152867093056,0.0264381820516663,-4.25053414222306,"TGM2","Not significant","Other"
-0.565571045067003,4.17974424632386,-2.46893216426254,0.0139223732369626,0.0264483666141803,-4.09619265490157,"PACSIN3","Not significant","Other"
-0.613983702657029,3.3647150296924,-2.46885531690073,0.0139253223219481,0.0264506897160295,-3.96314185364552,"MEG3","Not significant","Other"
-0.306259403229932,1.62878604246151,-2.46865778595524,0.0139329052846586,0.026461813048689,-3.71455904992683,"FBXO10","Not significant","Other"
0.201770661933222,5.89736107087107,2.46834723144075,0.0139448344744465,0.0264811870928173,-4.22451768382601,"SEPTIN8","Not significant","Other"
-0.196864527369801,6.09352258185782,-2.46805153941215,0.0139562011648621,0.0264994882836658,-4.25358199126476,"DNAJB6","Not significant","Other"
-0.351968860257944,11.9914796249883,-2.46786132621438,0.0139635174826699,0.0265100952034383,-4.06577907855622,"MT-ATP6","Not significant","Other"
0.52427331951693,4.48456330479526,2.46596513689928,0.0140366380140761,0.0266456150012002,-4.01842701974375,"ABCC4","Not significant","Other"
-0.352240930390669,4.43172268217516,-2.46577203942679,0.0140441031959275,0.026656483744729,-4.12220955444446,"SLC26A2","Not significant","Other"
0.371815886859846,2.78511735554479,2.46539284867867,0.0140587730078803,0.0266810228882525,-3.79222927814619,"RTN4IP1","Not significant","Other"
0.245112273140094,5.69428416697663,2.46514640536796,0.0140683144726039,0.026695824478478,-4.21133531741267,"PDS5B","Not significant","Other"
0.186852466162387,6.88300260156789,2.46501385752812,0.0140734486548567,0.0267022602449689,-4.2700171150463,"TNPO1","Not significant","Other"
0.287227638713841,5.07045230709258,2.46494425451742,0.0140761453611717,0.0267040702450458,-4.13406000491236,"IRGQ","Not significant","Other"
-0.379037615357013,1.40283593650166,-2.46431944530012,0.0141003735314576,0.0267439549297045,-3.71073653571038,"AC027307.2","Not significant","Other"
0.601959487912727,0.494561684624862,2.46431206557298,0.0141006599149698,0.0267439549297045,-3.57075374247548,"ADORA1","Not significant","Other"
-0.366693807315604,4.20261260034809,-2.4642480681238,0.0141031436664612,0.0267453552476714,-4.0995996684056,"RGCC","Not significant","Other"
-0.649965492471793,4.22530041456847,-2.46420063216152,0.0141049849139036,0.0267455369181716,-4.13905503745773,"RHOD","Not significant","Other"
1.14941016406473,1.00611037848178,2.46402743284574,0.0141117095279176,0.0267549771215394,-3.57589741823303,"LINC01224","Up","Other"
0.345819177909112,2.21348253794491,2.46396664256297,0.0141140704364212,0.0267561426818362,-3.73388021639086,"ZNF669","Not significant","Other"
0.262046429782246,6.78492959159122,2.46375763462263,0.0141221903335563,0.0267682239585703,-4.2708992675327,"INSR","Not significant","Other"
0.33355108359943,6.45039850538665,2.46351636730714,0.0141315686406792,0.0267826872332872,-4.25996862672507,"GOLIM4","Not significant","Other"
-0.315248328043794,4.18790769477944,-2.46287364331798,0.0141565788951289,0.0268267695288227,-4.09025575695178,"SMAP1","Not significant","Other"
-0.453053241579338,2.22155719053193,-2.4627530116116,0.0141612773900957,0.0268323548223614,-3.81319015879302,"LYL1","Not significant","Other"
0.248859002535313,4.4595001822572,2.46166325765264,0.0142037849220952,0.0269095692830447,-4.05980026293938,"PPM1B","Not significant","Other"
-0.417047117180952,5.10599316525649,-2.46136998415102,0.0142152437790622,0.0269279491193682,-4.22269302343284,"TRANK1","Not significant","Other"
0.293524229717683,4.50675084787246,2.46089134440742,0.0142339628904743,0.0269600758183854,-4.06774409978356,"CHCHD7","Not significant","Other"
-0.293480259990763,6.98617536243205,-2.46073977678598,0.014239895092473,0.0269679783094751,-4.2796027074031,"TECR","Not significant","Other"
0.286574453562665,4.65012367284892,2.46028713046944,0.0142576242365398,0.0269982175205758,-4.09065926144839,"BCL2L11","Not significant","Other"
0.863394603074872,0.213071338019543,2.46016050244631,0.0142625874692815,0.0270042787336958,-3.55533239069412,"NALCN","Not significant","Other"
0.674862092560077,6.43474436823931,2.45916546057284,0.0143016417622565,0.0270738850412781,-4.25563951339951,"LAMA3","Not significant","Other"
0.224585448409251,3.95468192921253,2.45913383671474,0.0143028845140734,0.0270738850412781,-3.98830877192342,"ZKSCAN5","Not significant","Other"
0.32731810231252,1.66435926313549,2.45859941146855,0.0143239007749083,0.0271103176351185,-3.69195578103698,"FOXO3B","Not significant","Other"
-0.28122546931386,7.5664799200323,-2.45825285852448,0.0143375435650551,0.0271327874579893,-4.27381363733558,"CD151","Not significant","Other"
-0.161058089463339,6.0758587750914,-2.45762379392483,0.0143623374103465,0.0271763517089083,-4.27797511545064,"SLC35E1","Not significant","Other"
-0.482602746978066,1.159813029516,-2.45659173030299,0.0144030971893013,0.0272501121412105,-3.70994550442387,"PKD1P4","Not significant","Other"
0.532339109266983,4.31978528297152,2.45588230029669,0.0144311743769685,0.0272976674151009,-4.01890353493773,"PLXNC1","Not significant","Other"
0.250763268356275,5.25493510850765,2.45586661799776,0.0144317955837455,0.0272976674151009,-4.18981764519806,"COG3","Not significant","Other"
0.459961129934997,0.722741117265949,2.45581098532069,0.0144339994946169,0.0272984663362151,-3.61079052092739,"STARD4-AS1","Not significant","Other"
0.511591841949479,6.10367191896914,2.45536463632601,0.0144516925718907,0.0273285555077232,-4.24929745064952,"NECTIN1","Not significant","Other"
1.51718689380105,4.42400358201427,2.45498603185393,0.0144667153254233,0.0273535882195781,-3.92583971752332,"AGR3","Up","Other"
-0.62101204714757,3.95517332942459,-2.45461419486385,0.0144814829973493,0.027378132506895,-4.10989677750766,"SLC16A2","Not significant","Other"
0.228758041571067,4.81939919931557,2.45448889329603,0.0144864624086942,0.0273841677138442,-4.13789458551928,"COX15","Not significant","Other"
0.68368271828094,9.26508512383557,2.45385624761917,0.0145116265189259,0.0274283524299373,-4.25492589396568,"KRT19","Not significant","Other"
0.740086416433403,2.86635122386891,2.45361623421346,0.0145211834046284,0.0274430307485348,-3.78597677120738,"SLC1A3","Not significant","Other"
0.610999634169167,6.41031632459182,2.45356345679926,0.0145232856493861,0.0274436189426,-4.27461910682467,"B3GNT3","Not significant","Other"
-0.874392196890365,2.76744406177408,-2.45348252085198,0.0145265100357781,0.0274463271613105,-3.9780997976677,"BARX2","Not significant","Other"
0.346571453781682,4.43880989123589,2.45330550085991,0.0145335644971535,0.0274562703476615,-4.06893112302077,"GPR137B","Not significant","Other"
-0.358096454805598,1.42178119275103,-2.45281684883548,0.0145530536054954,0.0274896992599859,-3.74374731123063,"HYAL3","Not significant","Other"
0.338641123587962,2.06031317317994,2.45248991185222,0.0145661058719991,0.0275109626866316,-3.74491293424216,"ATP6V1E2","Not significant","Other"
-0.35970554925318,1.03997233917077,-2.4519807572011,0.0145864534145157,0.0275459977410185,-3.70284283454364,"CBLN3","Not significant","Other"
0.361085847947046,4.13957666378172,2.45096523170498,0.0146271123479291,0.0276193767723128,-4.02218955454913,"FBXL18","Not significant","Other"
0.320238966788844,1.54837571738046,2.45033086052827,0.0146525617175316,0.0276640220795633,-3.70230816668033,"ZBED8","Not significant","Other"
-1.20949187090149,-0.154071821891889,-2.45014956119198,0.0146598421809761,0.0276743577355054,-3.68115569985525,"APOBEC1","Down","Other"
-0.352785772669261,5.944990484132,-2.44946052437383,0.014687541126011,0.0277232314207768,-4.29911820191536,"NNT","Not significant","Other"
-0.645912375344959,1.79806675194999,-2.44812320673377,0.0147414327659811,0.0278215265763183,-3.81710977542809,"GPBAR1","Not significant","Other"
-0.464859737505407,5.16340097829362,-2.44790578389388,0.0147502110448843,0.0278346654976308,-4.25636682749443,"NAV2","Not significant","Other"
-0.405644388031446,0.73541758603749,-2.44783971793348,0.0147528793224301,0.0278362726089886,-3.68935509277464,"ZNF155","Not significant","Other"
-0.393909161856143,3.40729625549492,-2.44730313158857,0.0147745668328647,0.0278737610908625,-4.01593560060069,"FAH","Not significant","Other"
-0.217223339475351,4.11513970583485,-2.44673568572147,0.0147975322749155,0.0279136509969876,-4.10379055944275,"ZNF654","Not significant","Other"
0.345349703475147,10.0163159488135,2.44649837309261,0.0148071460532298,0.0279283479780453,-4.22761289348272,"PLEC","Not significant","Other"
0.551330854716278,3.97584870098666,2.44637228737634,0.0148122561613005,0.0279345478350287,-3.98935424581161,"TMC8","Not significant","Other"
0.781909188605278,-0.121495342999527,2.44615964634459,0.0148208777884582,0.0279473677519745,-3.58117224217187,"LINC01948","Not significant","Other"
-0.346464457261491,5.07731165863965,-2.44586893458977,0.0148326720079595,0.0279661662579012,-4.25095944661568,"NIPAL2","Not significant","Other"
-0.784881416804974,2.8831365169702,-2.44534469027778,0.0148539616543989,0.0280028610273566,-3.97296020562659,"UBXN10","Not significant","Other"
-0.308915388046338,4.67821744908885,-2.44527386224919,0.014856840062685,0.0280048419584847,-4.20725014947454,"COX17","Not significant","Other"
-1.17320162342573,0.531376133231357,-2.44348213135305,0.0149298191323699,0.0281389444729771,-3.76223064284689,"IGLV5-45","Down","Other"
0.554644296273462,2.9747297083521,2.4431300729836,0.0149441960299278,0.0281625772680585,-3.8550547616484,"CCRL2","Not significant","Other"
-0.336007519803455,0.729134356438982,-2.44270255364315,0.0149616709558795,0.0281920418171351,-3.6982554665205,"AC011495.1","Not significant","Other"
-0.286971361799162,4.28454182590996,-2.44203518436922,0.0149889858940399,0.0282400382213665,-4.16761042228837,"GMPPB","Not significant","Other"
-0.421399987689798,4.64123089930144,-2.44163423641895,0.0150054175880408,0.0282675207402937,-4.21292538357657,"MMRN2","Not significant","Other"
0.278327040211682,4.31701050099253,2.44097184433982,0.0150325986937204,0.0283152439808085,-4.080234955207,"POT1","Not significant","Other"
-0.373576810416564,0.874802941758702,-2.44029692138227,0.0150603387488926,0.028364008191898,-3.71628508356879,"LNP1","Not significant","Other"
-0.317633593961757,6.08411735248035,-2.44011801321159,0.015067699647023,0.0283713050207748,-4.32379259310615,"TBC1D1","Not significant","Other"
-1.06791754101642,3.98900370592419,-2.44011275049808,0.0150679162213056,0.0283713050207748,-4.23421596547311,"IGLV2-11","Down","Other"
0.212945689483148,4.7406357550498,2.43984709420524,0.0150788522402914,0.0283884080203939,-4.15583171492562,"NFYB","Not significant","Other"
-0.636710056992523,5.50060666361416,-2.43964722422206,0.0150870847202108,0.0284004175881805,-4.31454618422783,"HR","Not significant","Other"
0.263943284016188,5.56262507639676,2.43856802262825,0.0151316048028961,0.0284807247751845,-4.2617832030686,"SMC5","Not significant","Other"
0.839442166686371,4.36774359118757,2.43837150518062,0.0151397241789092,0.0284925071964413,-4.00494149271643,"PRRX1","Not significant","Other"
-0.25658406336979,5.24850751500216,-2.43829894100762,0.0151427232358855,0.0284946516202227,-4.27639229020876,"CDC34","Not significant","Other"
-0.207182207683926,3.05762543154141,-2.43738184360906,0.0151806718802573,0.028562553440715,-3.95910577834505,"MTRF1L","Not significant","Other"
0.328309311279851,1.13969503643596,2.43694381837144,0.0151988265922927,0.0285932007211419,-3.69697062010727,"SNHG10","Not significant","Other"
0.246791631533894,3.30739217953378,2.4368622084969,0.0152022111734477,0.028596057182757,-3.94281826876152,"GEMIN6","Not significant","Other"
0.229015643775175,5.45933343553026,2.43659084170342,0.0152134702736194,0.0286137234568147,-4.2597218672761,"ANKRD28","Not significant","Other"
-0.272659700799506,4.35374476230519,-2.43622476276745,0.0152286706849373,0.0286387973619654,-4.17327498356807,"KYAT3","Not significant","Other"
0.418143263616376,3.28553001054906,2.43521846549558,0.0152705235386425,0.0287139811243857,-3.91468228235896,"NBPF15","Not significant","Other"
0.254919866991183,2.8585869414225,2.43499115953592,0.0152799914643212,0.0287259094485487,-3.88250471777461,"NSUN6","Not significant","Other"
0.665902729645473,1.90079739173462,2.43497615604392,0.0152806165839014,0.0287259094485487,-3.74111650098201,"AC107956.1","Not significant","Other"
0.792940338631536,1.4862379500366,2.43442431216565,0.0153036248275713,0.0287656333700779,-3.70035510875005,"AC009237.3","Not significant","Other"
0.224919757757089,3.51762929176553,2.43396352348664,0.0153228601094253,0.0287982565260301,-3.97743047942464,"DDX19A","Not significant","Other"
0.370577403969786,0.813880440419053,2.43388917308357,0.0153259658119366,0.0288005609683965,-3.67827165883125,"CCT8P1","Not significant","Other"
-0.209939420961494,6.29073795074472,-2.4334504002834,0.0153443051852547,0.0288314884553842,-4.34342268694147,"GDE1","Not significant","Other"
0.565492896698872,1.74276319225588,2.43289485479906,0.0153675531082482,0.0288716302449347,-3.74579388542158,"ACRBP","Not significant","Other"
-0.510686100153575,3.91361578379307,-2.43278593448872,0.0153721147443916,0.0288766598293874,-4.1294689811994,"PALD1","Not significant","Other"
-0.343827877691766,4.65651796279038,-2.43180246769528,0.0154133569946754,0.0289488371527653,-4.24048774279267,"GAREM1","Not significant","Other"
0.224584718694084,3.5863051631457,2.43177962952239,0.0154143158865373,0.0289488371527653,-3.99626819130807,"TRIT1","Not significant","Other"
0.35309419862618,3.9897715792099,2.43128525052247,0.0154350859810491,0.0289842919715214,-4.03757090724268,"ZNF8","Not significant","Other"
0.483189940205182,5.66951610829708,2.43115352771452,0.0154406241527418,0.0289911388178486,-4.27585115621379,"SLC16A3","Not significant","Other"
0.483638410846351,1.5582673061884,2.43102424354473,0.0154460615002658,0.0289971628703856,-3.73410444207163,"MIRLET7A1HG","Not significant","Other"
-0.216296876735357,7.51810928374377,-2.4309872576204,0.0154476173406616,0.0289971628703856,-4.3420394706446,"MLF2","Not significant","Other"
-0.584782461206918,3.13082850603726,-2.43072592976724,0.0154586142348675,0.0290142510927089,-4.06664938206644,"MT1F","Not significant","Other"
-0.465229700645096,6.97712486620604,-2.4305018148115,0.0154680506850874,0.0290284066929081,-4.35055057902475,"RPS2P5","Not significant","Other"
0.220906659175009,6.15350942890187,2.43002381080969,0.0154881942310314,0.0290626500369942,-4.33014579560524,"DNM1L","Not significant","Other"
-0.271237079076403,5.00814953709139,-2.42986612232945,0.0154948444535578,0.0290715686986489,-4.27824464195892,"ATOX1","Not significant","Other"
-0.520722926640556,3.7244393118187,-2.42970187285221,0.0155017740548045,0.0290810092852313,-4.12211692437793,"KLF12","Not significant","Other"
-0.470882099623218,3.00038732586861,-2.42892365317883,0.0155346439539756,0.0291391050687684,-4.00805221489878,"STON2","Not significant","Other"
-0.344385811657771,4.24637798253658,-2.42874520519881,0.0155421897825555,0.0291496908247365,-4.17774407155809,"NAB2","Not significant","Other"
0.575623742410476,2.08813495207418,2.42863442718981,0.0155468757552082,0.0291549109285345,-3.78824894515878,"GATA3","Not significant","Other"
0.324948405182507,7.51110041012127,2.42837239987664,0.0155579646242066,0.0291721355771803,-4.35660911621309,"MGAT4B","Not significant","Other"
-1.15504976677384,0.825367635279749,-2.42671631150768,0.0156282111526852,0.0292978551536594,-3.82829817064139,"IGHV3-20","Down","Other"
-0.208540535988644,4.42203735810364,-2.42670158851398,0.0156288369135295,0.0292978551536594,-4.19809978666899,"ZNF76","Not significant","Other"
1.12980704432785,1.81786894308241,2.4260263436767,0.0156575601401129,0.0293481093610949,-3.72860652323114,"NMU","Up","Other"
0.285544047146563,4.39382257112948,2.42596155307867,0.01566031861858,0.029349689602801,-4.14026917654609,"RCE1","Not significant","Other"
-0.683776495076238,3.7564482176257,-2.42565382373266,0.015673426142601,0.0293702861153434,-4.15481391906048,"DOC2B","Not significant","Other"
-0.235718121182838,3.7680287050808,-2.42561355839431,0.0156751419337779,0.0293702861153434,-4.09828449487043,"UBE2D4","Not significant","Other"
0.521086036215569,0.626348786937771,2.42528187650423,0.015689281909077,0.0293931858042287,-3.67238066892014,"AC008105.3","Not significant","Other"
-0.293909453584459,4.77120054790252,-2.42429670964255,0.0157313470931118,0.0294683901598719,-4.26304752324834,"FBXO25","Not significant","Other"
-0.29896357848954,5.65799011321929,-2.42401194418459,0.0157435246915343,0.0294875967300306,-4.34564049697443,"VPS37B","Not significant","Other"
-0.922085084534479,1.49560553920793,-2.4235367588865,0.0157638638543304,0.0295220833341365,-3.87650621792946,"HHIP","Not significant","Other"
-0.333609696965475,5.63493243494736,-2.4232913907814,0.0157743753211845,0.0295381587494208,-4.34506909556401,"MEGF8","Not significant","Other"
-0.21084788907967,9.14651033969351,-2.42319363696601,0.0157785647764269,0.0295423934590895,-4.30168419568085,"HDLBP","Not significant","Other"
0.254662833544328,4.66536348555954,2.42258184421384,0.0158048068132959,0.0295879113989167,-4.18887248862293,"TMEM126B","Not significant","Other"
0.316940968019567,1.46290042326989,2.42207313843094,0.0158266563901353,0.0296251961722505,-3.76033437503396,"ENTPD1-AS1","Not significant","Other"
0.232457443504593,8.08246732150076,2.42168152098726,0.0158434950236062,0.0296530932266664,-4.35855705847439,"NUCKS1","Not significant","Other"
-0.260829535254771,3.56263205724004,-2.42159029693584,0.0158474197136447,0.0296568163498018,-4.08393735411207,"MYPOP","Not significant","Other"
0.85259966689128,3.37086070035952,2.42111120467589,0.0158680455640203,0.0296917892511275,-3.91282578862147,"C4A","Not significant","Other"
0.246599598363161,5.18320091422028,2.42058756719297,0.0158906162616584,0.0297303923049318,-4.26705018212143,"STRBP","Not significant","Other"
0.295268472236506,4.48504858905222,2.42018476172821,0.0159079979265415,0.0297592787484306,-4.15879849203683,"AARS2","Not significant","Other"
0.252304007105765,5.22979846646216,2.41917602303698,0.0159516001498315,0.029837203258773,-4.27518092952113,"CDK10","Not significant","Other"
-0.546133652823811,4.78339852213146,-2.41903718173433,0.0159576097423225,0.0298448009375817,-4.29719294461472,"LRP3","Not significant","Other"
-0.372694247315365,4.43838298677531,-2.41880314945375,0.0159677440920993,0.0298601101688111,-4.23764500948093,"TSPAN4","Not significant","Other"
0.30573511460219,3.79515438013506,2.41861030219092,0.015976099264748,0.0298700387264731,-4.04528686474199,"ZNF780B","Not significant","Other"
0.381451443029075,2.89285584951087,2.41859062218654,0.0159769521243995,0.0298700387264731,-3.91573399818,"SPSB2","Not significant","Other"
-0.304085446361121,3.78918995216976,-2.41815445805137,0.0159958641998641,0.0299017478509842,-4.12742549690565,"CDIN1","Not significant","Other"
-0.420207826404092,1.88530093177031,-2.4177479288277,0.0160135090833965,0.0299310807129646,-3.87451276423606,"ZXDA","Not significant","Other"
-0.296531397238065,6.13999480433245,-2.41756133884483,0.0160216135311229,0.0299425764285151,-4.37971449773119,"CCND3","Not significant","Other"
-0.194045321226472,4.37435061357725,-2.41742967024825,0.0160273346715116,0.0299496157526307,-4.21330866925643,"ZBTB17","Not significant","Other"
0.163495158555471,4.66137041924205,2.41725186248133,0.0160350634676996,0.029960404525736,-4.21013738108261,"BRAP","Not significant","Other"
0.272579229562389,3.03330629108671,2.41718450949873,0.0160379919680158,0.0299622227415151,-3.94551659568341,"ARHGAP19","Not significant","Other"
-0.272099624745265,5.59741363309636,-2.41686380402408,0.016051942678965,0.0299846297293405,-4.35555715204601,"SLC35E2B","Not significant","Other"
-0.37141047285095,4.82534842921417,-2.41675862846148,0.0160565201535419,0.0299895244164702,-4.28772065427306,"PLPPR2","Not significant","Other"
0.255185547192495,4.43075915587799,2.41559230180379,0.0161073585130916,0.0300808110293848,-4.1665226749766,"NEK4","Not significant","Other"
-0.282434426025067,2.2861378903183,-2.41429254218529,0.0161641802108187,0.0301829868138199,-3.9127192745865,"MTERF2","Not significant","Other"
-0.192504141415418,4.09320821652969,-2.41423607856784,0.0161666526366919,0.0301829868138199,-4.1800249330234,"ABHD18","Not significant","Other"
0.325138736695481,5.09628246241891,2.41420577090982,0.016167979884346,0.0301829868138199,-4.25617455867374,"RHBDF1","Not significant","Other"
0.410686773894801,0.760009842645233,2.41381590369505,0.0161850617084489,0.030211195097888,-3.71759248395103,"PROCA1","Not significant","Other"
0.244216920476458,4.81000802774092,2.41373425836686,0.0161886409696311,0.0302112975427819,-4.22906798979212,"RNASEH2B","Not significant","Other"
0.228044582668494,5.50101413586223,2.41372470440465,0.0161890598527561,0.0302112975427819,-4.3202495814581,"MRPS5","Not significant","Other"
-0.476818386469136,4.86091694922958,-2.41293083597194,0.0162238995633486,0.0302726270103739,-4.31160760802744,"AUTS2","Not significant","Other"
0.210886646428126,4.87466139734721,2.4120774568355,0.0162614246744286,0.030338951696855,-4.25515370717094,"ZDHHC16","Not significant","Other"
0.233790559106615,4.71975349093867,2.41164511010748,0.0162804651781259,0.0303707776874145,-4.22307309963735,"SOCS4","Not significant","Other"
-0.330990757823479,5.988978664315,-2.41080342258353,0.0163175893947469,0.0304363265119545,-4.39274917550972,"SLC9A3R2","Not significant","Other"
-0.319859184728268,0.904264720687886,-2.40959192032959,0.0163711560029723,0.0305325247606554,-3.79136435966884,"RPL3P7","Not significant","Other"
-0.337697772438829,3.94064573484219,-2.40929234511978,0.0163844256098291,0.0305535540488513,-4.18791556606067,"AL590867.2","Not significant","Other"
0.239538132576594,5.63520399595188,2.4078602293435,0.0164479918891158,0.0306683596637773,-4.34354194343939,"TRPM7","Not significant","Other"
-0.211512547069578,4.02312459770784,-2.40781371384284,0.0164500601783367,0.0306684842575317,-4.18541646772299,"POLR3H","Not significant","Other"
-0.225073552338725,5.66082909765701,-2.40756188796843,0.0164612614741432,0.0306856337674326,-4.37758448621932,"NEK9","Not significant","Other"
0.284845915050117,7.84456809092066,2.40719501250046,0.0164775922432555,0.0307123398544463,-4.40055389202309,"PIGT","Not significant","Other"
-0.216664544892236,6.09797641547897,-2.40676805647036,0.0164966153611583,0.0307440570638566,-4.40225622519491,"TMEM14C","Not significant","Other"
1.42986015380408,3.83015484488819,2.40624631471717,0.0165198879522256,0.0307836851625869,-3.92953845069438,"H19","Up","Other"
0.182242710890095,4.80210957121895,2.40601405892901,0.0165302571584502,0.0307992619697145,-4.25555514305121,"COPS7B","Not significant","Other"
0.397499462877791,3.59428427697822,2.4052884179413,0.0165626908205023,0.0308559406009188,-4.03632939877741,"ACVR2B","Not significant","Other"
0.273866569762388,4.57937990582967,2.40521018664669,0.0165661908373437,0.0308587092390734,-4.20515131596119,"CEP164","Not significant","Other"
-0.436653624136716,3.71768716152695,-2.40497557757711,0.0165766910015502,0.0308721250003154,-4.1729149541753,"ANKRD44","Not significant","Other"
0.275014477640751,3.66073178606953,2.40495923899264,0.0165774224696597,0.0308721250003154,-4.06140841759304,"NUTM2B-AS1","Not significant","Other"
0.275308045326843,5.5016158383795,2.40477522165617,0.0165856627738329,0.0308837174241636,-4.33192772642488,"MDM4","Not significant","Other"
-0.14335648196452,3.90068708680793,-2.40456073816813,0.0165952719083909,0.0308978555835083,-4.16267049731545,"SNIP1","Not significant","Other"
0.65439027720014,3.19971452396887,2.40418506426545,0.0166121144004986,0.03092545607567,-3.96166414489612,"MANEAL","Not significant","Other"
0.205292088833936,5.16004566649577,2.40385665423975,0.0166268502592328,0.0309491285862759,-4.30382406837165,"DCUN1D1","Not significant","Other"
-0.494476298086195,2.68312475341281,-2.40372087869495,0.016632945913859,0.0309567144707958,-4.01982589994933,"TRIL","Not significant","Other"
-0.397633668483666,3.97467492219834,-2.40299347198414,0.0166656364421996,0.0310137900417567,-4.21590690834544,"CRACDL","Not significant","Other"
0.160985084670612,6.52052170427274,2.40226949094033,0.0166982292091478,0.0310706698447811,-4.41465639649253,"USP10","Not significant","Other"
-0.996048191126956,0.46753289216912,-2.40194221614008,0.0167129811522379,0.0310943431514985,-3.83140308977771,"MT1H","Not significant","Other"
-0.336266997099653,2.37659082113004,-2.4016172193561,0.0167276417733914,0.0311178408272037,-3.95982157338135,"ADAL","Not significant","Other"
-0.458204280090626,4.08788479880452,-2.40148138100955,0.0167337728042696,0.0311254674289661,-4.2465194788244,"TSPAN12","Not significant","Other"
-0.339961457045415,4.2181309848913,-2.40124595963382,0.0167444031793289,0.031141460118565,-4.24254233594437,"KSR1","Not significant","Other"
0.261017272988367,5.16108089502976,2.40071532083712,0.0167683858179379,0.0311822786272164,-4.30308863056459,"TMX3","Not significant","Other"
0.522404898720758,1.33795373933373,2.40033663252896,0.0167855194303425,0.0312103524124667,-3.78463929105905,"PTMAP4","Not significant","Other"
0.978647134812504,4.68884846904333,2.39807334891741,0.0168882427034124,0.0313943038236582,-4.18746452252685,"C9orf152","Not significant","Other"
0.275130999629633,3.65733927267708,2.3980666040178,0.0168885496585796,0.0313943038236582,-4.08291293271019,"SLC24A1","Not significant","Other"
0.227099735157378,4.47267890883616,2.39764444494395,0.0169077715715625,0.0314262231672795,-4.21810189780664,"RNF168","Not significant","Other"
0.283932195682448,2.69225879941014,2.39719804306374,0.0169281182718735,0.0314602251400749,-3.9447168881277,"ZNF449","Not significant","Other"
0.2742556492936,4.22376637846595,2.39706288430831,0.0169342829687212,0.0314678653807561,-4.17689857075677,"HEXA","Not significant","Other"
-0.315444152140262,2.23419134332578,-2.39694349430575,0.0169397300846464,0.0314741704967912,-3.95544927904595,"ABHD14A","Not significant","Other"
0.155207005675665,5.22262370288903,2.39654573609182,0.0169578887608078,0.0315040894134163,-4.33395688491481,"SUPT7L","Not significant","Other"
0.3931851089985,1.07392017317803,2.39621726382924,0.0169728972758039,0.0315244582101619,-3.78239921559678,"AC009404.1","Not significant","Other"
-0.426809746062593,0.0572457129231389,-2.39621572862032,0.0169729674498359,0.0315244582101619,-3.75796004742268,"GS1-124K5.4","Not significant","Other"
0.214495739890225,8.17907656906099,2.39559472180389,0.0170013744830241,0.0315733924619292,-4.4173849760352,"PRKCSH","Not significant","Other"
0.392910833301575,1.36889686859432,2.39476623821623,0.0170393374025813,0.0316400590183899,-3.80886090760982,"EIF4A1","Not significant","Other"
-0.231577221627261,2.6328555327948,-2.39438616967723,0.0170567779267263,0.03166860634572,-3.99971240026729,"ALG9","Not significant","Other"
-0.205706490770452,5.54717602198314,-2.39399613763733,0.017074691991342,0.0316980258521122,-4.40217992665237,"ATXN1L","Not significant","Other"
-0.288041629260174,5.93114134978873,-2.39384175326744,0.0170817873973595,0.0317073565463039,-4.42928200599954,"ATP5MPL","Not significant","Other"
0.256511103757082,4.27725402996057,2.39335259911222,0.0171042857501825,0.0317452725956936,-4.18669003459582,"PRPF39","Not significant","Other"
-0.247858577411202,4.13067811226383,-2.39301343649103,0.0171199006416583,0.0317704054174797,-4.24521074304207,"ABHD17B","Not significant","Other"
0.273002051815944,2.74441400025622,2.39255470575034,0.0171410403575186,0.0318057836520051,-3.96889779888363,"ZNF322","Not significant","Other"
-0.499054812934641,3.71107570868395,-2.39161046866729,0.0171846260255835,0.0318827975045425,-4.20584822095202,"CACHD1","Not significant","Other"
0.355609413734495,3.04628464541208,2.3911533637513,0.0172057608548393,0.0319153409831861,-4.00315816474528,"TMEM106A","Not significant","Other"
0.422216647336505,8.17140532885272,2.39114100851336,0.0172063324324284,0.0319153409831861,-4.43342534529332,"ABHD2","Not significant","Other"
-0.485199055508673,5.56744817304208,-2.39106896388506,0.0172096656913711,0.0319176600567514,-4.42312934173013,"ARHGAP23","Not significant","Other"
0.255424997882917,4.11805685697085,2.39099187025024,0.0172132331800428,0.0319204129272415,-4.17295687332938,"DHX35","Not significant","Other"
-0.253109517728333,6.06403378655373,-2.39070511142703,0.0172265085864988,0.0319411654248453,-4.43994251354868,"UBE2M","Not significant","Other"
0.521270986700806,6.51284028864641,2.39053374600943,0.0172344461933588,0.031952016820428,-4.43152475606917,"LAPTM5","Not significant","Other"
0.35067408296656,6.29933972633656,2.39024377981619,0.0172478846924758,0.0319730628045979,-4.42759611863964,"URI1","Not significant","Other"
-0.355141530110374,3.0853405412828,-2.38999736724913,0.017259311943568,0.0319903758208893,-4.09566181609553,"ZNF211","Not significant","Other"
